asset,tf,leverage,channel,sl_atr,rr,adx_min,rsi,macd,return_pct,monthly_pct,wr,actual_rr,trades,tpd,liqs,ev
ADAUSDT,4h,3,16,2.0,2.0,off,on,off,35.59,1.279,49.15,1.478,118,0.162,0,0.218
ADAUSDT,4h,3,16,2.0,2.0,off,off,off,35.59,1.279,49.15,1.478,118,0.162,0,0.218
ETHUSDT,4h,5,16,2.0,3.0,15,off,on,35.52,1.277,40.77,1.343,130,0.178,0,-0.0448
ETHUSDT,4h,5,16,2.0,3.0,15,on,on,35.52,1.277,40.77,1.343,130,0.178,0,-0.0448
ETHUSDT,4h,10,12,2.0,3.0,off,on,off,35.48,1.276,40.0,1.189,245,0.336,6,-0.1244
BTCUSDT,4h,10,12,1.5,2.5,15,on,on,35.49,1.276,42.55,1.232,188,0.258,0,-0.0504
BTCUSDT,4h,10,12,1.5,2.5,15,off,on,35.49,1.276,42.55,1.232,188,0.258,0,-0.0504
ETHUSDT,4h,20,12,1.5,2.5,15,on,on,35.49,1.276,39.88,1.217,163,0.224,35,-0.116
ETHUSDT,4h,20,12,1.5,2.5,15,off,on,35.49,1.276,39.88,1.217,163,0.224,35,-0.116
ETHUSDT,4h,15,16,1.0,3.0,off,off,on,35.45,1.275,34.44,1.183,151,0.207,7,-0.2483
XRPUSDT,4h,20,12,2.0,3.0,20,on,on,35.43,1.275,40.91,1.308,154,0.211,54,-0.0558
ETHUSDT,4h,15,16,1.0,3.0,off,on,on,35.45,1.275,34.44,1.183,151,0.207,7,-0.2483
XRPUSDT,4h,20,12,2.0,3.0,20,off,on,35.43,1.275,40.91,1.308,154,0.211,54,-0.0558
BNBUSDT,4h,10,12,2.0,2.5,25,on,off,35.44,1.275,47.93,1.415,121,0.166,1,0.1577
ETHUSDT,1h,5,8,1.5,2.5,25,off,on,35.42,1.274,36.43,1.15,258,0.354,0,-0.2165
ETHUSDT,1h,5,8,1.5,2.5,25,on,on,35.42,1.274,36.43,1.15,258,0.354,0,-0.2165
BNBUSDT,4h,15,12,2.0,2.0,25,on,off,35.42,1.274,50.0,1.448,118,0.162,9,0.2242
XRPUSDT,4h,15,16,2.0,2.5,25,off,on,35.39,1.273,42.99,1.42,107,0.147,27,0.0402
XRPUSDT,4h,15,16,2.0,2.5,25,on,on,35.39,1.273,42.99,1.42,107,0.147,27,0.0402
BTCUSDT,4h,15,12,2.0,2.0,off,off,on,35.38,1.273,47.87,1.277,188,0.258,4,0.0903
BTCUSDT,4h,15,12,2.0,2.0,off,on,on,35.38,1.273,47.87,1.277,188,0.258,4,0.0903
BNBUSDT,4h,15,8,2.0,3.0,20,on,off,35.34,1.272,44.21,1.268,190,0.261,9,0.0027
ETHUSDT,4h,15,12,2.0,2.5,15,off,off,35.35,1.272,41.36,1.201,220,0.302,31,-0.0897
XRPUSDT,1h,20,16,2.0,2.0,25,off,on,35.34,1.272,40.09,1.175,217,0.298,23,-0.1281
XRPUSDT,1h,20,16,2.0,2.0,25,on,on,35.34,1.272,40.09,1.175,217,0.298,23,-0.1281
BNBUSDT,4h,20,8,2.0,3.0,25,on,off,35.36,1.272,45.71,1.353,140,0.192,25,0.0757
ADAUSDT,4h,15,8,2.0,2.5,off,off,on,35.33,1.271,43.9,1.212,205,0.281,40,-0.0287
ADAUSDT,4h,15,8,2.0,2.5,off,on,on,35.33,1.271,43.9,1.212,205,0.281,40,-0.0287
BNBUSDT,4h,15,8,1.0,2.5,15,off,off,35.28,1.27,37.84,1.176,259,0.355,2,-0.1768
ETHUSDT,4h,15,12,1.5,3.0,15,on,off,35.3,1.27,37.27,1.164,220,0.302,16,-0.1936
BNBUSDT,1h,15,16,2.0,2.5,15,off,off,35.28,1.27,38.35,1.204,206,0.283,2,-0.1547
BNBUSDT,1h,15,16,2.0,2.5,15,on,off,35.28,1.27,38.35,1.204,206,0.283,2,-0.1547
BNBUSDT,4h,15,8,1.5,3.0,15,on,off,35.26,1.269,40.78,1.19,255,0.35,4,-0.1068
ETHUSDT,4h,10,12,1.5,2.0,15,off,on,35.21,1.268,40.65,1.26,155,0.213,0,-0.0812
ETHUSDT,4h,10,12,1.5,2.0,15,on,on,35.21,1.268,40.65,1.26,155,0.213,0,-0.0812
XRPUSDT,4h,5,16,2.0,2.5,20,off,on,35.18,1.267,43.9,1.373,123,0.169,1,0.042
ETHUSDT,4h,20,16,2.0,2.5,off,on,on,35.18,1.267,40.12,1.25,167,0.229,51,-0.0973
ETHUSDT,4h,20,16,2.0,2.5,off,off,on,35.18,1.267,40.12,1.25,167,0.229,51,-0.0973
XRPUSDT,4h,10,8,2.0,2.5,off,off,on,35.18,1.267,42.86,1.231,210,0.288,10,-0.044
XRPUSDT,4h,10,8,2.0,2.5,off,on,on,35.18,1.267,42.86,1.231,210,0.288,10,-0.044
XRPUSDT,4h,5,16,2.0,2.5,20,on,on,35.18,1.267,43.9,1.373,123,0.169,1,0.042
ETHUSDT,4h,5,8,2.0,3.0,25,off,off,35.15,1.266,43.75,1.386,128,0.176,0,0.0437
XRPUSDT,4h,20,12,1.5,3.0,25,off,off,35.15,1.266,39.53,1.317,129,0.177,41,-0.084
XRPUSDT,4h,15,16,1.5,3.0,off,off,off,35.15,1.266,37.85,1.184,214,0.294,23,-0.1732
XRPUSDT,4h,15,16,1.5,3.0,off,on,off,35.15,1.266,37.85,1.184,214,0.294,23,-0.1732
XRPUSDT,4h,20,12,1.5,3.0,25,on,off,35.15,1.266,39.53,1.317,129,0.177,41,-0.084
ETHUSDT,4h,5,12,2.0,2.5,15,off,off,35.11,1.265,41.27,1.261,189,0.259,0,-0.0668
XRPUSDT,4h,5,12,2.0,2.5,25,off,off,35.12,1.265,44.95,1.468,109,0.15,0,0.1095
XRPUSDT,4h,5,12,2.0,2.5,25,on,off,35.12,1.265,44.95,1.468,109,0.15,0,0.1095
ADAUSDT,4h,5,12,2.0,2.0,15,off,on,35.08,1.264,46.41,1.317,153,0.21,0,0.075
BNBUSDT,4h,20,12,2.0,2.5,25,on,off,35.11,1.264,47.93,1.411,121,0.166,20,0.1558
ADAUSDT,4h,5,12,2.0,2.0,15,on,on,35.08,1.264,46.41,1.317,153,0.21,0,0.075
BNBUSDT,4h,5,16,2.0,2.5,25,on,on,35.09,1.264,48.81,1.569,84,0.115,0,0.254
BNBUSDT,4h,5,16,2.0,2.5,25,off,on,35.09,1.264,48.81,1.569,84,0.115,0,0.254
BTCUSDT,4h,20,12,1.0,3.0,15,on,on,35.08,1.263,37.23,1.208,188,0.258,5,-0.1779
ETHUSDT,4h,10,8,2.0,3.0,15,on,on,35.05,1.263,39.56,1.235,182,0.25,7,-0.1158
BTCUSDT,4h,20,12,1.0,3.0,15,off,on,35.08,1.263,37.23,1.208,188,0.258,5,-0.1779
ETHUSDT,4h,10,8,2.0,3.0,15,off,on,35.05,1.263,39.56,1.235,182,0.25,7,-0.1158
BNBUSDT,4h,15,16,1.5,3.0,20,off,on,35.05,1.263,38.97,1.294,136,0.187,3,-0.1059
BNBUSDT,4h,15,16,1.5,3.0,20,on,on,35.05,1.263,38.97,1.294,136,0.187,3,-0.1059
ETHUSDT,4h,10,12,2.0,2.0,15,on,off,35.03,1.262,42.47,1.207,219,0.3,7,-0.0629
BNBUSDT,4h,20,8,2.0,3.0,20,on,off,35.04,1.262,44.21,1.264,190,0.261,30,0.0009
XRPUSDT,4h,15,12,2.0,3.0,20,on,on,35.03,1.262,41.83,1.306,153,0.21,28,-0.0354
XRPUSDT,4h,10,8,1.0,2.5,off,off,off,35.03,1.262,36.16,1.144,271,0.372,3,-0.2245
XRPUSDT,4h,15,12,2.0,3.0,20,off,on,35.03,1.262,41.83,1.306,153,0.21,28,-0.0354
XRPUSDT,4h,3,16,1.0,2.5,25,off,on,34.93,1.259,39.13,1.497,69,0.095,0,-0.023
XRPUSDT,4h,3,16,1.0,2.5,25,on,on,34.93,1.259,39.13,1.497,69,0.095,0,-0.023
ETHUSDT,4h,5,12,2.0,2.5,15,on,off,34.93,1.259,41.27,1.26,189,0.259,0,-0.0673
XRPUSDT,4h,10,12,2.0,2.0,25,on,on,34.95,1.259,45.54,1.484,112,0.154,8,0.1311
XRPUSDT,4h,5,16,1.0,2.5,25,on,on,34.93,1.259,39.13,1.497,69,0.095,0,-0.023
XRPUSDT,4h,5,16,1.0,2.5,25,off,on,34.93,1.259,39.13,1.497,69,0.095,0,-0.023
XRPUSDT,4h,15,16,1.5,2.5,20,off,on,34.93,1.259,40.29,1.283,139,0.191,16,-0.0801
XRPUSDT,4h,15,16,1.5,2.5,20,on,on,34.93,1.259,40.29,1.283,139,0.191,16,-0.0801
XRPUSDT,4h,10,12,2.0,2.0,25,off,on,34.95,1.259,45.54,1.484,112,0.154,8,0.1311
BNBUSDT,4h,5,12,2.0,3.0,20,off,off,34.9,1.258,46.72,1.372,137,0.188,0,0.108
XRPUSDT,4h,10,12,2.0,2.5,25,on,on,34.91,1.258,42.74,1.419,117,0.16,9,0.0337
XRPUSDT,4h,10,12,2.0,2.5,25,off,on,34.91,1.258,42.74,1.419,117,0.16,9,0.0337
ETHUSDT,4h,10,16,2.0,3.0,20,off,on,34.89,1.258,39.55,1.289,134,0.184,4,-0.0947
ETHUSDT,4h,10,16,2.0,3.0,20,on,on,34.89,1.258,39.55,1.289,134,0.184,4,-0.0947
ETHUSDT,1h,3,8,1.5,2.0,25,on,off,34.88,1.257,39.88,1.123,346,0.475,0,-0.1534
BNBUSDT,1h,10,8,2.0,3.0,15,off,off,34.84,1.256,38.01,1.141,292,0.401,0,-0.186
BTCUSDT,4h,10,8,1.5,2.5,20,on,on,34.84,1.256,43.65,1.247,181,0.248,0,-0.0191
BTCUSDT,4h,10,8,1.5,2.5,20,off,on,34.84,1.256,43.65,1.247,181,0.248,0,-0.0191
XRPUSDT,4h,15,12,1.5,3.0,25,off,off,34.82,1.255,39.84,1.313,128,0.176,20,-0.0784
XRPUSDT,4h,15,12,1.5,3.0,25,on,off,34.82,1.255,39.84,1.313,128,0.176,20,-0.0784
BNBUSDT,1h,20,8,2.0,3.0,15,off,off,34.77,1.254,38.14,1.141,291,0.399,5,-0.1832
BTCUSDT,4h,10,12,1.5,2.0,20,on,on,34.74,1.253,44.44,1.271,162,0.222,0,0.0094
BTCUSDT,4h,10,12,1.5,2.0,20,off,on,34.74,1.253,44.44,1.271,162,0.222,0,0.0094
ETHUSDT,1h,5,12,2.0,2.0,25,on,off,34.68,1.251,40.34,1.116,409,0.561,0,-0.1462
BNBUSDT,4h,15,8,2.0,3.0,25,on,off,34.66,1.25,45.71,1.348,140,0.192,8,0.0734
ADAUSDT,1h,20,12,1.5,2.5,15,off,off,34.61,1.249,36.32,1.187,223,0.306,3,-0.2055
ADAUSDT,1h,20,12,1.5,2.5,15,on,off,34.61,1.249,36.32,1.187,223,0.306,3,-0.2055
XRPUSDT,4h,10,16,1.0,3.0,off,off,on,34.6,1.248,33.54,1.219,164,0.225,2,-0.2559
XRPUSDT,4h,10,16,1.0,3.0,off,on,on,34.6,1.248,33.54,1.219,164,0.225,2,-0.2559
BNBUSDT,4h,10,8,1.0,2.5,15,on,off,34.58,1.248,37.82,1.182,238,0.326,0,-0.1749
BNBUSDT,4h,15,8,1.0,2.0,15,off,off,34.52,1.246,42.29,1.187,253,0.347,2,-0.0752
BTCUSDT,1h,5,12,1.5,2.5,15,off,off,34.48,1.245,38.07,1.222,197,0.27,0,-0.1542
ADAUSDT,4h,10,16,2.0,2.0,15,on,on,34.5,1.245,44.51,1.253,173,0.237,8,0.0028
ADAUSDT,4h,10,16,2.0,2.0,15,off,on,34.5,1.245,44.51,1.253,173,0.237,8,0.0028
ETHUSDT,1h,3,8,1.5,2.5,25,off,on,34.5,1.245,36.43,1.148,258,0.354,0,-0.2175
ETHUSDT,4h,10,12,1.0,3.0,off,on,on,34.5,1.245,32.08,1.195,159,0.218,0,-0.2958
ETHUSDT,4h,20,16,1.5,3.0,15,off,on,34.49,1.245,38.46,1.212,156,0.214,32,-0.1494
ETHUSDT,4h,20,16,1.5,3.0,15,on,on,34.49,1.245,38.46,1.212,156,0.214,32,-0.1494
BTCUSDT,1h,5,12,1.5,2.5,15,on,off,34.48,1.245,38.07,1.222,197,0.27,0,-0.1542
ETHUSDT,1h,3,8,1.5,2.5,25,on,on,34.5,1.245,36.43,1.148,258,0.354,0,-0.2175
ETHUSDT,4h,10,12,1.0,3.0,off,off,on,34.5,1.245,32.08,1.195,159,0.218,0,-0.2958
BTCUSDT,4h,5,8,2.0,2.0,off,off,on,34.44,1.244,48.0,1.292,175,0.24,0,0.1
ADAUSDT,4h,10,12,2.0,2.0,15,on,on,34.46,1.244,45.2,1.254,177,0.243,9,0.0189
ADAUSDT,4h,10,12,2.0,2.0,15,off,on,34.46,1.244,45.2,1.254,177,0.243,9,0.0189
BTCUSDT,4h,5,8,2.0,2.0,off,on,on,34.44,1.244,48.0,1.292,175,0.24,0,0.1
ETHUSDT,4h,15,8,2.0,3.0,off,off,off,34.47,1.244,42.27,1.163,291,0.399,36,-0.0857
ETHUSDT,4h,10,16,1.0,2.0,off,off,on,34.44,1.243,39.33,1.258,150,0.206,0,-0.112
ETHUSDT,4h,10,16,1.0,2.0,off,on,on,34.44,1.243,39.33,1.258,150,0.206,0,-0.112
BNBUSDT,4h,20,8,1.0,2.0,25,off,on,34.44,1.243,44.83,1.353,116,0.159,5,0.0548
XRPUSDT,1h,20,12,1.5,2.0,25,on,off,34.43,1.243,40.15,1.138,274,0.376,25,-0.1418
XRPUSDT,1h,20,12,1.5,2.0,25,off,off,34.43,1.243,40.15,1.138,274,0.376,25,-0.1418
BNBUSDT,4h,20,8,1.0,2.0,25,on,on,34.44,1.243,44.83,1.353,116,0.159,5,0.0548
XRPUSDT,4h,20,8,2.0,3.0,off,on,on,34.4,1.242,41.9,1.222,210,0.288,61,-0.0691
XRPUSDT,4h,10,12,1.5,3.0,15,off,on,34.38,1.242,37.36,1.245,182,0.25,4,-0.1612
BNBUSDT,1h,15,8,2.0,3.0,15,off,off,34.4,1.242,38.01,1.14,292,0.401,2,-0.1865
BNBUSDT,1h,5,8,2.0,3.0,15,on,off,34.4,1.242,39.47,1.154,266,0.365,0,-0.1498
XRPUSDT,4h,10,12,1.5,3.0,15,on,on,34.38,1.242,37.36,1.245,182,0.25,4,-0.1612
XRPUSDT,4h,20,8,2.0,3.0,off,off,on,34.4,1.242,41.9,1.222,210,0.288,61,-0.0691
ADAUSDT,4h,3,8,2.0,2.5,20,on,off,34.35,1.241,52.25,1.514,111,0.152,0,0.3138
ADAUSDT,4h,5,16,2.0,2.0,15,on,on,34.33,1.24,45.64,1.311,149,0.204,0,0.0545
ETHUSDT,4h,5,8,2.0,2.5,20,off,off,34.33,1.24,41.9,1.295,179,0.246,0,-0.0384
XRPUSDT,1h,5,16,2.0,2.0,off,on,off,34.33,1.24,39.36,1.116,343,0.471,1,-0.1671
ADAUSDT,4h,5,16,2.0,2.0,15,off,on,34.33,1.24,45.64,1.311,149,0.204,0,0.0545
XRPUSDT,1h,5,16,2.0,2.0,off,off,off,34.33,1.24,39.36,1.116,343,0.471,1,-0.1671
XRPUSDT,4h,5,12,2.0,2.0,25,off,on,34.29,1.239,46.46,1.54,99,0.136,0,0.1804
XRPUSDT,4h,5,12,2.0,2.0,25,on,on,34.29,1.239,46.46,1.54,99,0.136,0,0.1804
ETHUSDT,1h,15,12,1.0,2.0,25,on,off,34.29,1.239,37.46,1.172,339,0.465,0,-0.1864
BTCUSDT,1h,15,8,1.5,2.0,25,off,off,34.25,1.238,39.85,1.315,133,0.182,0,-0.0775
BNBUSDT,4h,15,12,2.0,2.5,25,off,off,34.23,1.237,48.36,1.401,122,0.167,8,0.1613
BNBUSDT,4h,5,12,2.0,3.0,20,on,off,34.25,1.237,46.32,1.366,136,0.187,0,0.0958
ETHUSDT,4h,5,8,2.0,2.5,off,off,off,34.23,1.237,42.45,1.216,245,0.336,0,-0.0593
ETHUSDT,4h,5,12,2.0,2.0,15,off,off,34.24,1.237,42.49,1.245,193,0.265,0,-0.0461
XRPUSDT,4h,3,8,1.0,3.0,off,on,off,34.21,1.236,33.51,1.181,188,0.258,0,-0.269
XRPUSDT,4h,5,8,1.0,3.0,off,on,off,34.21,1.236,33.51,1.181,188,0.258,0,-0.269
BNBUSDT,4h,3,12,2.0,3.0,25,off,off,34.2,1.236,51.56,1.807,64,0.088,0,0.4471
ETHUSDT,4h,5,8,2.0,2.5,20,on,off,34.17,1.235,41.9,1.294,179,0.246,0,-0.0389
ETHUSDT,1h,3,8,1.5,3.0,25,on,off,34.16,1.235,33.65,1.12,312,0.428,0,-0.2866
ETHUSDT,1h,3,8,2.0,2.5,25,off,on,34.13,1.234,37.07,1.172,232,0.318,0,-0.195
ETHUSDT,1h,3,8,2.0,2.5,25,on,on,34.13,1.234,37.07,1.172,232,0.318,0,-0.195
ETHUSDT,4h,10,16,2.0,2.0,off,off,on,34.14,1.234,42.07,1.253,164,0.225,3,-0.052
ETHUSDT,4h,10,16,2.0,2.0,off,on,on,34.14,1.234,42.07,1.253,164,0.225,3,-0.052
ETHUSDT,4h,20,16,1.5,3.0,off,on,on,34.1,1.233,38.41,1.202,164,0.225,34,-0.154
XRPUSDT,4h,10,12,1.0,3.0,20,off,on,34.1,1.233,31.94,1.234,144,0.198,2,-0.2863
XRPUSDT,4h,10,12,1.0,3.0,20,on,on,34.1,1.233,31.94,1.234,144,0.198,2,-0.2863
ETHUSDT,4h,20,16,1.5,3.0,off,off,on,34.1,1.233,38.41,1.202,164,0.225,34,-0.154
XRPUSDT,4h,10,12,1.0,3.0,25,on,off,34.09,1.232,32.5,1.281,120,0.165,2,-0.2587
XRPUSDT,4h,20,16,1.5,2.0,25,on,off,34.08,1.232,43.75,1.364,112,0.154,33,0.0344
ADAUSDT,4h,5,8,1.5,3.0,20,off,off,34.06,1.232,46.61,1.385,118,0.162,0,0.1117
ADAUSDT,4h,3,8,1.5,3.0,20,off,off,34.06,1.232,46.61,1.385,118,0.162,0,0.1117
XRPUSDT,4h,10,12,1.0,3.0,25,off,off,34.09,1.232,32.5,1.281,120,0.165,2,-0.2587
XRPUSDT,4h,20,16,1.5,2.0,25,off,off,34.08,1.232,43.75,1.364,112,0.154,33,0.0344
XRPUSDT,4h,20,8,1.5,3.0,off,on,on,34.06,1.231,39.25,1.187,214,0.294,51,-0.1415
BTCUSDT,4h,5,16,2.0,2.0,off,off,on,34.04,1.231,48.37,1.327,153,0.21,0,0.1256
XRPUSDT,4h,20,8,1.5,3.0,off,off,on,34.06,1.231,39.25,1.187,214,0.294,51,-0.1415
ETHUSDT,4h,5,12,2.0,2.0,15,on,off,34.05,1.231,42.49,1.244,193,0.265,0,-0.0465
BTCUSDT,4h,5,16,2.0,2.0,off,on,on,34.04,1.231,48.37,1.327,153,0.21,0,0.1256
BNBUSDT,4h,5,12,2.0,2.5,25,off,off,34.02,1.23,49.52,1.471,105,0.144,0,0.2239
BTCUSDT,1h,15,16,2.0,3.0,off,off,on,34.02,1.23,35.54,1.326,121,0.166,0,-0.1733
ADAUSDT,4h,5,8,1.5,2.5,20,off,off,34.01,1.23,47.46,1.386,118,0.162,0,0.1321
BTCUSDT,1h,15,16,2.0,3.0,off,on,on,34.02,1.23,35.54,1.326,121,0.166,0,-0.1733
ADAUSDT,4h,3,16,2.0,2.0,20,off,off,34.02,1.23,52.81,1.652,89,0.122,0,0.4004
ADAUSDT,4h,15,8,2.0,2.0,off,off,on,34.01,1.23,45.05,1.213,202,0.277,37,-0.003
ADAUSDT,4h,3,16,2.0,2.0,20,on,off,34.02,1.23,52.81,1.652,89,0.122,0,0.4004
BNBUSDT,4h,20,12,1.5,2.5,25,off,off,34.0,1.23,44.17,1.355,120,0.165,12,0.0403
ADAUSDT,4h,15,8,2.0,2.0,off,on,on,34.01,1.23,45.05,1.213,202,0.277,37,-0.003
BTCUSDT,4h,5,16,2.0,2.0,15,off,on,34.0,1.23,48.32,1.336,149,0.204,0,0.1287
BTCUSDT,4h,5,16,2.0,2.0,15,on,on,34.0,1.23,48.32,1.336,149,0.204,0,0.1287
XRPUSDT,4h,10,12,2.0,3.0,15,on,on,34.02,1.23,41.44,1.266,181,0.248,9,-0.0609
ADAUSDT,4h,3,8,1.5,2.5,20,off,off,34.01,1.23,47.46,1.386,118,0.162,0,0.1321
XRPUSDT,4h,10,12,2.0,3.0,15,off,on,34.02,1.23,41.44,1.266,181,0.248,9,-0.0609
ETHUSDT,1h,5,8,1.5,3.0,25,on,off,33.98,1.229,33.65,1.12,312,0.428,0,-0.2865
ETHUSDT,4h,10,12,2.0,2.5,off,off,off,33.98,1.229,40.65,1.189,246,0.337,6,-0.1103
ETHUSDT,4h,20,16,2.0,3.0,20,off,on,33.95,1.228,39.55,1.28,134,0.184,43,-0.0984
ETHUSDT,1h,20,8,1.5,2.0,20,off,off,33.94,1.228,41.65,1.112,437,0.599,9,-0.1206
ETHUSDT,4h,20,16,2.0,3.0,20,on,on,33.95,1.228,39.55,1.28,134,0.184,43,-0.0984
ETHUSDT,1h,5,12,1.5,2.5,25,off,on,33.92,1.227,36.4,1.152,250,0.343,0,-0.2169
ETHUSDT,4h,10,16,2.0,2.0,15,on,on,33.91,1.227,42.31,1.26,156,0.214,3,-0.0438
ETHUSDT,4h,5,8,2.0,3.0,off,on,on,33.92,1.227,40.51,1.292,158,0.217,0,-0.0718
ETHUSDT,4h,5,8,2.0,3.0,off,off,on,33.92,1.227,40.51,1.292,158,0.217,0,-0.0718
ETHUSDT,4h,10,16,2.0,2.0,15,off,on,33.91,1.227,42.31,1.26,156,0.214,3,-0.0438
BNBUSDT,4h,3,8,1.0,2.0,20,off,off,33.91,1.227,43.08,1.311,130,0.178,0,-0.0047
ETHUSDT,4h,10,16,1.5,2.0,off,off,on,33.91,1.227,40.26,1.252,154,0.211,0,-0.0933
ETHUSDT,1h,5,12,1.5,2.5,25,on,on,33.92,1.227,36.4,1.152,250,0.343,0,-0.2169
ETHUSDT,4h,10,16,1.5,2.0,off,on,on,33.91,1.227,40.26,1.252,154,0.211,0,-0.0933
ETHUSDT,1h,20,12,1.0,2.5,25,on,on,33.89,1.226,34.02,1.14,341,0.468,1,-0.2722
ETHUSDT,1h,20,12,1.0,2.5,25,off,on,33.89,1.226,34.02,1.14,341,0.468,1,-0.2722
ETHUSDT,1h,20,8,2.0,2.0,25,off,off,33.85,1.225,41.1,1.102,455,0.624,17,-0.1361
SOLUSDT,1h,3,12,2.0,2.5,20,on,on,33.86,1.225,39.36,1.149,282,0.387,0,-0.154
SOLUSDT,1h,3,12,2.0,2.5,20,off,on,33.86,1.225,39.36,1.149,282,0.387,0,-0.154
XRPUSDT,4h,5,8,1.0,3.0,25,on,off,33.82,1.224,34.38,1.341,96,0.132,0,-0.1954
XRPUSDT,4h,3,8,1.0,3.0,25,on,off,33.82,1.224,34.38,1.341,96,0.132,0,-0.1954
BTCUSDT,1h,20,8,1.5,2.0,15,on,off,33.83,1.224,39.2,1.242,199,0.273,2,-0.1211
ETHUSDT,4h,20,16,2.0,2.5,15,off,on,33.8,1.223,40.51,1.248,158,0.217,49,-0.0894
ETHUSDT,4h,20,16,2.0,2.5,15,on,on,33.8,1.223,40.51,1.248,158,0.217,49,-0.0894
XRPUSDT,4h,5,16,1.5,2.0,25,on,on,33.76,1.222,48.39,1.688,62,0.085,0,0.3008
ADAUSDT,1h,10,12,1.5,2.0,15,off,off,33.77,1.222,37.96,1.135,324,0.444,1,-0.1893
XRPUSDT,4h,3,16,1.5,2.0,25,off,on,33.76,1.222,48.39,1.688,62,0.085,0,0.3008
XRPUSDT,4h,5,16,1.5,2.0,25,off,on,33.76,1.222,48.39,1.688,62,0.085,0,0.3008
XRPUSDT,4h,15,8,1.5,3.0,20,off,on,33.76,1.222,37.21,1.215,172,0.236,23,-0.176
XRPUSDT,4h,3,16,1.5,2.0,25,on,on,33.76,1.222,48.39,1.688,62,0.085,0,0.3008
XRPUSDT,4h,15,8,1.5,3.0,20,on,on,33.76,1.222,37.21,1.215,172,0.236,23,-0.176
ADAUSDT,1h,10,12,1.5,2.0,15,on,off,33.77,1.222,37.96,1.135,324,0.444,1,-0.1893
XRPUSDT,4h,3,8,2.0,3.0,15,on,off,33.69,1.22,43.66,1.333,142,0.195,0,0.0187
SOLUSDT,1h,3,16,2.0,2.5,25,on,on,33.67,1.219,39.91,1.196,218,0.299,0,-0.1238
SOLUSDT,1h,3,16,2.0,2.5,25,off,on,33.67,1.219,39.91,1.196,218,0.299,0,-0.1238
BNBUSDT,4h,15,8,1.5,3.0,25,on,on,33.67,1.219,39.34,1.327,122,0.167,3,-0.0846
ADAUSDT,4h,3,8,2.0,2.0,20,off,off,33.66,1.219,53.51,1.488,114,0.156,0,0.3312
XRPUSDT,4h,15,12,2.0,3.0,25,off,off,33.66,1.219,43.31,1.351,127,0.174,28,0.0181
BNBUSDT,4h,15,8,1.5,3.0,25,off,on,33.67,1.219,39.34,1.327,122,0.167,3,-0.0846
XRPUSDT,4h,15,12,2.0,3.0,25,on,off,33.66,1.219,43.31,1.351,127,0.174,28,0.0181
BTCUSDT,1h,20,8,1.5,2.0,25,off,off,33.64,1.218,39.85,1.309,133,0.182,1,-0.0797
BTCUSDT,4h,5,12,2.0,2.0,20,on,on,33.64,1.218,46.72,1.364,137,0.188,0,0.1043
BTCUSDT,4h,5,12,2.0,2.0,20,off,on,33.64,1.218,46.72,1.364,137,0.188,0,0.1043
XRPUSDT,4h,15,16,1.0,3.0,15,on,on,33.59,1.217,33.92,1.194,171,0.235,13,-0.2559
ETHUSDT,4h,15,8,2.0,3.0,off,on,off,33.6,1.217,41.87,1.159,289,0.396,36,-0.0961
XRPUSDT,4h,15,16,1.0,3.0,15,off,on,33.59,1.217,33.92,1.194,171,0.235,13,-0.2559
ETHUSDT,4h,15,12,2.0,2.0,15,on,on,33.58,1.216,42.94,1.243,163,0.224,23,-0.0368
ETHUSDT,4h,15,12,2.0,2.0,15,off,on,33.58,1.216,42.94,1.243,163,0.224,23,-0.0368
BNBUSDT,4h,5,8,1.0,2.0,20,off,off,33.58,1.216,43.08,1.307,130,0.178,0,-0.0062
BNBUSDT,4h,15,12,2.0,2.5,25,on,off,33.59,1.216,47.93,1.395,121,0.166,8,0.1478
BNBUSDT,4h,3,12,2.0,3.0,25,on,off,33.55,1.215,50.79,1.792,63,0.086,0,0.4182
XRPUSDT,1h,15,12,1.5,2.0,25,on,off,33.5,1.214,40.0,1.136,275,0.377,11,-0.1455
XRPUSDT,1h,15,12,1.5,2.0,25,off,off,33.5,1.214,40.0,1.136,275,0.377,11,-0.1455
XRPUSDT,1h,3,12,1.5,2.5,25,off,off,33.5,1.214,36.14,1.194,166,0.228,0,-0.207
XRPUSDT,1h,3,12,1.5,2.5,25,on,off,33.5,1.214,36.14,1.194,166,0.228,0,-0.207
BNBUSDT,4h,10,16,1.5,3.0,15,on,off,33.47,1.213,40.0,1.224,195,0.267,0,-0.1102
BNBUSDT,4h,10,16,1.5,3.0,15,off,off,33.47,1.213,40.0,1.224,195,0.267,0,-0.1102
ETHUSDT,1h,3,8,2.0,3.0,15,off,on,33.46,1.213,36.33,1.146,311,0.427,0,-0.2204
BTCUSDT,4h,10,8,1.5,2.0,25,off,off,33.47,1.213,43.9,1.303,164,0.225,0,0.0109
ETHUSDT,1h,3,8,2.0,3.0,15,on,on,33.46,1.213,36.33,1.146,311,0.427,0,-0.2204
BNBUSDT,4h,10,16,2.0,2.5,25,on,on,33.42,1.211,46.0,1.457,100,0.137,1,0.1302
BNBUSDT,4h,10,16,2.0,2.5,25,off,on,33.42,1.211,46.0,1.457,100,0.137,1,0.1302
XRPUSDT,1h,15,12,2.0,2.0,20,off,off,33.42,1.211,39.31,1.128,318,0.436,23,-0.1636
